dummy_transaction_id,dummy_consult_id,created_at,description,type,transaction_amount,refund_amount
1541,438,2022-06-16 17:54,authorization,consult_payment,99,0
1543,465,2022-06-17 10:40,capture,consult_payment,49,0
1544,2354,2022-06-17 21:32,capture,consult_payment,79,79
1545,2373,2022-06-18 9:16,authorization,consult_payment,79,0
1546,3533,2022-06-18 20:45,capture,consult_payment,120,0
1547,1764,2022-06-20 15:20,capture,consult_payment,49,0
1548,3268,2022-06-20 20:59,authorization,consult_payment,49,0
1549,3290,2022-06-21 11:35,authorization,consult_payment,49,0
1550,1955,2022-06-24 0:46,authorization,consult_payment,99,0
1551,1250,2022-06-25 11:45,capture,consult_payment,79,0
1552,2213,2022-06-29 10:42,authorization,consult_payment,49,0
1553,1043,2022-06-29 12:38,capture,consult_payment,70,70
1554,101,2022-06-17 10:26,authorization,consult_payment,49,0
1557,1797,2022-06-21 7:57,authorization,consult_payment,49,0
1558,1503,2022-06-15 19:57,capture,consult_payment,49,0
1559,3390,2022-06-15 21:48,capture,consult_payment,49,0
1560,1540,2022-06-16 14:51,authorization,consult_payment,199,0
1561,599,2022-06-20 8:26,capture,consult_payment,49,0
1562,298,2022-06-21 9:16,capture,consult_payment,49,0
1563,1855,2022-06-22 9:34,authorization,consult_payment,49,0
1564,3798,2022-06-23 21:12,authorization,consult_payment,49,0
1565,4245,2022-06-25 14:41,authorization,consult_payment,79,0
1566,2028,2022-06-25 16:38,authorization,consult_payment,180,0
1568,1336,2022-06-27 10:39,authorization,consult_payment,49,0
1569,2798,2022-06-27 11:24,capture,consult_payment,49,0
1570,1041,2022-06-28 16:43,capture,consult_payment,49,0
1571,1406,2022-06-29 9:45,authorization,consult_payment,199,0
1572,2212,2022-06-29 9:50,authorization,consult_payment,49,0
1573,4442,2022-06-30 8:49,capture,consult_payment,49,0
1574,19,2022-06-15 17:12,capture,consult_payment,49,0
1575,88,2022-06-16 21:12,authorization,consult_payment,49,0
1576,3097,2022-06-17 10:58,authorization,consult_payment,49,0
1577,4182,2022-06-24 10:03,authorization,consult_payment,79,0
1578,2746,2022-06-24 14:09,authorization,consult_payment,49,0
1579,4364,2022-06-28 8:06,capture,consult_payment,49,0
1580,172,2022-06-18 15:57,authorization,consult_payment,79,0
1582,3802,2022-06-24 1:21,capture,consult_payment,49,49
1583,2096,2022-06-27 10:45,authorization,consult_payment,49,0
1585,12,2022-06-15 17:45,authorization,consult_payment,49,0
1587,3209,2022-06-19 17:43,capture,consult_payment,79,0
1588,1743,2022-06-20 11:18,authorization,consult_payment,49,0
1589,735,2022-06-22 12:45,capture,consult_payment,49,0
1590,1913,2022-06-23 10:30,authorization,consult_payment,49,0
1591,3855,2022-06-25 10:34,capture,consult_payment,79,0
1592,3924,2022-06-27 7:59,authorization,consult_payment,49,0
1593,2882,2022-06-27 16:47,authorization,consult_payment,49,0
1594,2168,2022-06-28 11:38,authorization,consult_payment,49,0
1595,4062,2022-06-29 8:55,authorization,consult_payment,49,0
1596,1060,2022-06-29 9:51,authorization,consult_payment,49,0
1597,1429,2022-06-29 13:56,capture,consult_payment,49,0
1598,2977,2022-06-29 18:19,authorization,consult_payment,49,0
1599,2235,2022-06-16 10:15,capture,consult_payment,180,0
1600,456,2022-06-16 23:12,capture,consult_payment,49,0
1601,2300,2022-06-17 1:19,authorization,consult_payment,99,0
1602,3562,2022-06-19 17:58,capture,consult_payment,79,0
1603,598,2022-06-20 6:11,authorization,consult_payment,99,0
1604,637,2022-06-20 17:36,authorization,consult_payment,49,0
1605,681,2022-06-21 13:51,authorization,consult_payment,49,0
1606,2555,2022-06-21 14:29,authorization,consult_payment,199,0
1607,2561,2022-06-21 16:06,authorization,consult_payment,49,0
1608,3349,2022-06-22 13:27,capture,consult_payment,49,0
1609,4136,2022-06-23 12:29,authorization,consult_payment,49,0
1610,863,2022-06-25 8:28,authorization,consult_payment,79,0
1611,3968,2022-06-27 12:54,authorization,consult_payment,49,0
1612,4342,2022-06-27 18:25,capture,consult_payment,49,49
1613,4375,2022-06-28 13:12,capture,consult_payment,49,0
1614,1057,2022-06-29 9:06,authorization,consult_payment,49,0
1615,1438,2022-06-29 10:54,authorization,consult_payment,180,0
1616,2956,2022-06-29 12:46,authorization,consult_payment,49,0
1618,1525,2022-06-16 11:41,authorization,consult_payment,49,0
1619,2417,2022-06-19 0:35,authorization,consult_payment,99,0
1620,639,2022-06-20 22:06,capture,consult_payment,49,0
1621,2574,2022-06-21 19:42,authorization,consult_payment,49,0
1622,3340,2022-06-22 11:54,authorization,consult_payment,49,0
1623,2664,2022-06-22 21:54,capture,consult_payment,49,0
1624,1045,2022-06-28 18:27,capture,consult_payment,199,0
1625,765,2022-06-23 9:11,authorization,consult_payment,49,0
1626,4169,2022-06-23 22:43,authorization,consult_payment,49,0
1628,1339,2022-06-27 12:53,capture,consult_payment,49,0
1629,1429,2022-06-29 13:33,authorization,consult_payment,49,0
1630,3040,2022-06-16 12:14,authorization,consult_payment,49,0
1631,425,2022-06-16 13:28,authorization,consult_payment,49,0
1632,1564,2022-06-16 22:01,authorization,consult_payment,49,0
1633,3518,2022-06-18 16:00,authorization,consult_payment,79,0
1634,1806,2022-06-21 11:12,authorization,consult_payment,49,0
1635,798,2022-06-23 18:58,authorization,consult_payment,49,0
1636,2747,2022-06-24 15:15,capture,consult_payment,49,0
1637,4348,2022-06-27 19:51,authorization,consult_payment,49,0
1638,4436,2022-06-29 22:59,capture,consult_payment,49,0
1639,3075,2022-06-17 16:20,capture,consult_payment,49,0
1640,2549,2022-06-21 14:27,authorization,consult_payment,49,0
1641,3320,2022-06-21 19:15,capture,consult_payment,49,0
1642,4212,2022-06-24 22:21,authorization,consult_payment,110,0
1643,1247,2022-06-25 10:50,authorization,consult_payment,79,0
1644,2784,2022-06-25 13:24,authorization,consult_payment,199,0
1645,3235,2022-06-26 13:39,authorization,consult_payment,79,0
1646,2841,2022-06-26 21:13,capture,consult_payment,79,0
1647,3090,2022-06-17 10:02,authorization,consult_payment,49,0
1648,3133,2022-06-17 21:36,authorization,consult_payment,49,0
1649,177,2022-06-18 18:00,authorization,consult_payment,79,0
1650,569,2022-06-19 11:19,authorization,consult_payment,79,0
1651,785,2022-06-23 15:47,authorization,consult_payment,49,0
1652,1950,2022-06-23 21:05,capture,consult_payment,49,0
1653,871,2022-06-25 11:37,authorization,consult_payment,79,0
1654,871,2022-06-25 12:00,capture,consult_payment,79,0
1655,4252,2022-06-25 17:01,authorization,consult_payment,120,0
1656,2144,2022-06-27 21:24,authorization,consult_payment,49,0
1657,2169,2022-06-28 11:42,authorization,consult_payment,180,0
1658,4372,2022-06-28 11:46,authorization,consult_payment,49,0
1660,2994,2022-06-15 12:08,authorization,consult_payment,49,0
1661,3008,2022-06-15 20:39,capture,consult_payment,49,0
1662,102,2022-06-17 12:32,capture,consult_payment,270,0
1663,125,2022-06-17 15:48,authorization,consult_payment,49,0
1664,179,2022-06-18 18:47,authorization,consult_payment,79,0
1666,674,2022-06-21 11:30,authorization,consult_payment,49,0
1667,2546,2022-06-21 13:22,capture,consult_payment,49,0
1668,4160,2022-06-23 18:16,authorization,consult_payment,49,0
1669,1031,2022-06-28 13:27,authorization,consult_payment,49,0
1670,4087,2022-06-29 19:23,capture,consult_payment,49,0
1671,3075,2022-06-17 16:13,authorization,consult_payment,49,0
1672,704,2022-06-21 19:03,authorization,consult_payment,49,0
1674,4120,2022-06-23 9:25,capture,consult_payment,49,0
1675,1323,2022-06-27 4:12,authorization,consult_payment,99,0
1677,2590,2022-06-29 12:48,authorization,consult_payment,49,0
1678,3042,2022-06-16 12:31,capture,consult_payment,49,0
1679,2305,2022-06-17 8:34,authorization,consult_payment,49,0
1680,179,2022-06-18 19:04,capture,consult_payment,79,0
1681,3241,2022-06-20 13:52,authorization,consult_payment,49,0
1682,1768,2022-06-20 16:44,authorization,consult_payment,49,0
1683,4193,2022-06-24 12:53,authorization,consult_payment,49,0
1684,4282,2022-06-26 16:37,capture,consult_payment,79,0
1685,3055,2022-06-16 15:37,authorization,consult_payment,49,0
1686,3517,2022-06-18 15:48,authorization,consult_payment,79,0
1687,4209,2022-06-24 20:02,capture,consult_payment,49,0
1688,2049,2022-06-26 13:09,capture,consult_payment,199,0
1689,1264,2022-06-28 13:41,capture,consult_payment,49,0
1691,3071,2022-06-16 22:49,capture,consult_payment,49,0
1692,463,2022-06-17 10:00,capture,consult_payment,199,0
1693,548,2022-06-18 20:05,authorization,consult_payment,79,0
1694,3685,2022-06-21 14:29,authorization,consult_payment,49,0
1695,926,2022-06-26 15:47,authorization,consult_payment,79,0
1696,1007,2022-06-27 19:46,authorization,consult_payment,49,0
1698,47,2022-06-16 10:40,capture,consult_payment,49,0
1699,3526,2022-06-18 18:23,authorization,consult_payment,79,0
1700,698,2022-06-21 17:06,authorization,consult_payment,49,0
1701,3341,2022-06-22 12:13,authorization,consult_payment,49,0
1702,2684,2022-06-23 11:18,authorization,consult_payment,49,0
1703,1192,2022-06-24 7:25,authorization,consult_payment,79,0
1704,1593,2022-06-17 12:44,authorization,consult_payment,49,0
1705,82,2022-06-17 13:26,authorization,consult_payment,49,0
1706,1688,2022-06-19 8:15,capture,consult_payment,79,0
1707,2435,2022-06-19 14:40,authorization,consult_payment,79,0
1708,2448,2022-06-19 19:21,capture,consult_payment,79,0
1709,3258,2022-06-20 18:02,authorization,consult_payment,49,0
1710,317,2022-06-21 15:22,authorization,consult_payment,49,0
1711,2764,2022-06-24 19:41,authorization,consult_payment,49,0
1712,2048,2022-06-26 11:33,authorization,consult_payment,79,0
1713,1279,2022-06-26 14:06,capture,consult_payment,79,0
1714,2860,2022-06-27 10:35,authorization,consult_payment,49,0
1715,493,2022-06-17 19:08,authorization,consult_payment,180,0
1716,2749,2022-06-24 14:52,authorization,consult_payment,49,0
1717,2049,2022-06-26 12:12,authorization,consult_payment,199,0
1718,2204,2022-06-28 22:58,authorization,consult_payment,49,0
1719,4446,2022-06-30 9:29,authorization,consult_payment,199,0
1721,3440,2022-06-17 9:26,authorization,consult_payment,49,0
1722,542,2022-06-18 18:31,capture,consult_payment,79,0
1723,2639,2022-06-22 12:08,authorization,consult_payment,49,0
1724,4210,2022-06-24 19:17,authorization,consult_payment,49,0
1725,3868,2022-06-25 14:38,authorization,consult_payment,79,0
1726,2833,2022-06-26 18:49,capture,consult_payment,79,0
1727,3949,2022-06-27 9:29,capture,consult_payment,39,0
1729,2131,2022-06-29 5:51,capture,consult_payment,49,49
1730,4381,2022-06-29 10:13,authorization,consult_payment,199,0
1731,4381,2022-06-29 10:53,capture,consult_payment,199,0
1732,2970,2022-06-29 16:47,capture,consult_payment,49,0
1733,392,2022-06-16 12:13,capture,consult_payment,49,0
1734,1537,2022-06-16 14:16,authorization,consult_payment,49,0
1735,2434,2022-06-19 13:47,capture,consult_payment,79,0
1736,641,2022-06-20 18:22,capture,consult_payment,49,0
1737,1181,2022-06-24 0:15,capture,consult_payment,49,0
1738,4334,2022-06-27 15:53,capture,consult_payment,49,0
1740,1428,2022-06-29 8:32,authorization,consult_payment,49,0
1741,104,2022-06-17 10:58,authorization,consult_payment,49,0
1742,1758,2022-06-20 13:43,authorization,consult_payment,49,0
1743,799,2022-06-26 9:34,authorization,consult_payment,199,0
1744,3914,2022-06-27 5:03,capture,consult_payment,299,299
1745,3016,2022-06-15 22:42,authorization,consult_payment,49,0
1746,401,2022-06-15 22:58,authorization,consult_payment,49,0
1747,2467,2022-06-20 8:28,capture,consult_payment,49,0
1748,600,2022-06-20 8:38,authorization,consult_payment,49,0
1749,3639,2022-06-21 11:24,authorization,consult_payment,49,0
1750,2543,2022-06-21 12:28,authorization,consult_payment,49,0
1751,2547,2022-06-21 12:58,authorization,consult_payment,49,0
1752,329,2022-06-21 20:50,authorization,consult_payment,49,0
1753,742,2022-06-22 16:29,authorization,consult_payment,49,0
1754,4197,2022-06-24 13:34,authorization,consult_payment,49,0
1755,2022,2022-06-25 14:33,capture,consult_payment,199,0
1756,4024,2022-06-28 12:45,capture,consult_payment,49,0
1757,3223,2022-06-21 14:10,authorization,consult_payment,49,0
1758,2556,2022-06-21 14:55,capture,consult_payment,49,0
1759,752,2022-06-22 20:18,capture,consult_payment,49,0
1760,1954,2022-06-23 23:48,capture,consult_payment,49,0
1762,885,2022-06-25 15:28,capture,consult_payment,79,0
1763,1272,2022-06-25 19:22,authorization,consult_payment,79,0
1765,2827,2022-06-26 16:40,capture,consult_payment,199,0
1766,1378,2022-06-27 20:35,authorization,consult_payment,49,0
1767,2196,2022-06-28 20:20,authorization,consult_payment,49,0
1768,4076,2022-06-29 14:03,capture,consult_payment,49,0
1769,5,2022-06-15 13:17,authorization,consult_payment,49,0
1770,73,2022-06-16 17:03,capture,consult_payment,49,0
1771,3745,2022-06-22 16:45,capture,consult_payment,49,0
1772,1378,2022-06-27 21:03,capture,consult_payment,49,0
1773,4353,2022-06-27 21:13,capture,consult_payment,49,0
1774,1101,2022-06-30 8:54,authorization,consult_payment,49,0
1775,2998,2022-06-15 13:37,authorization,consult_payment,49,0
1776,1493,2022-06-15 15:39,authorization,consult_payment,49,0
1777,2363,2022-06-18 8:28,authorization,consult_payment,79,0
1778,1802,2022-06-21 9:56,authorization,consult_payment,49,0
1779,2547,2022-06-21 13:15,capture,consult_payment,49,0
1780,720,2022-06-22 13:22,capture,consult_payment,49,0
1781,2686,2022-06-23 11:56,authorization,consult_payment,49,0
1782,2686,2022-06-23 12:14,capture,consult_payment,49,0
1783,797,2022-06-23 18:52,capture,consult_payment,49,0
1784,2718,2022-06-23 20:52,authorization,consult_payment,49,0
1785,803,2022-06-23 21:19,authorization,consult_payment,49,0
1787,2043,2022-06-26 10:22,capture,consult_payment,79,0
1788,4387,2022-06-28 14:50,authorization,consult_payment,49,0
1789,2619,2022-06-30 7:03,authorization,consult_payment,49,0
1790,3032,2022-06-16 10:23,authorization,consult_payment,49,0
1791,2347,2022-06-17 18:09,capture,consult_payment,49,0
1792,345,2022-06-22 10:15,capture,consult_payment,199,0
1794,4177,2022-06-24 8:34,authorization,consult_payment,49,0
1795,2735,2022-06-24 10:10,authorization,consult_payment,49,0
1796,2798,2022-06-27 10:47,authorization,consult_payment,49,0
1798,2600,2022-06-29 17:19,authorization,consult_payment,49,0
1799,27,2022-06-15 20:21,authorization,consult_payment,49,0
1800,502,2022-06-17 21:20,capture,consult_payment,49,0
1801,3612,2022-06-20 13:47,authorization,consult_payment,49,0
1802,1746,2022-06-21 10:54,capture,consult_payment,49,0
1803,2658,2022-06-22 18:19,capture,consult_payment,49,0
1804,767,2022-06-23 10:47,capture,consult_payment,49,0
1805,2645,2022-06-23 10:54,authorization,consult_payment,49,0
1806,2045,2022-06-26 11:11,authorization,consult_payment,79,0
1807,4007,2022-06-28 1:58,capture,consult_payment,49,0
1808,1473,2022-06-30 9:25,capture,consult_payment,49,0
1809,18,2022-06-15 15:53,authorization,consult_payment,49,0
1810,3060,2022-06-16 18:00,capture,consult_payment,49,0
1811,3088,2022-06-17 9:33,authorization,consult_payment,49,0
1812,3292,2022-06-21 11:55,authorization,consult_payment,49,0
1813,3750,2022-06-22 18:43,authorization,consult_payment,49,0
1814,3156,2022-06-23 3:46,authorization,consult_payment,99,0
1815,2735,2022-06-24 10:21,capture,consult_payment,49,0
1816,1210,2022-06-24 13:57,capture,consult_payment,49,0
1817,2745,2022-06-24 14:09,authorization,consult_payment,49,0
1818,4280,2022-06-26 13:56,authorization,consult_payment,79,0
1819,1401,2022-06-28 12:13,authorization,consult_payment,49,0
1820,4437,2022-06-29 22:50,authorization,consult_payment,49,0
1821,4454,2022-06-30 9:35,authorization,consult_payment,49,0
1822,3603,2022-06-20 12:14,authorization,consult_payment,49,0
1823,309,2022-06-21 12:51,capture,consult_payment,49,0
1824,1951,2022-06-23 21:47,capture,consult_payment,49,0
1825,1978,2022-06-24 14:38,authorization,consult_payment,199,0
1826,1219,2022-06-24 15:42,authorization,consult_payment,49,0
1827,2761,2022-06-24 18:38,authorization,consult_payment,49,0
1828,1088,2022-06-29 20:05,authorization,consult_payment,49,0
1829,18,2022-06-15 16:03,capture,consult_payment,49,0
1830,3390,2022-06-15 21:13,authorization,consult_payment,49,0
1831,29,2022-06-15 21:40,capture,consult_payment,49,0
1832,1540,2022-06-16 15:26,capture,consult_payment,199,0
1833,3098,2022-06-17 11:22,capture,consult_payment,49,0
1834,559,2022-06-19 7:04,authorization,consult_payment,79,0
1835,1905,2022-06-23 7:40,authorization,consult_payment,220,0
1836,1155,2022-06-23 12:21,capture,consult_payment,49,0
1837,4177,2022-06-24 8:45,capture,consult_payment,49,0
1838,1302,2022-06-26 13:49,authorization,consult_payment,199,0
1839,2097,2022-06-27 10:49,authorization,consult_payment,199,0
1840,3398,2022-06-16 5:40,authorization,consult_payment,99,0
1841,3088,2022-06-17 9:47,capture,consult_payment,49,0
1842,1629,2022-06-18 7:42,authorization,consult_payment,79,0
1843,3197,2022-06-19 12:59,authorization,consult_payment,180,0
1845,1174,2022-06-23 17:18,authorization,consult_payment,49,0
1846,1977,2022-06-24 14:49,capture,consult_payment,49,0
1847,2795,2022-06-26 13:44,authorization,consult_payment,79,0
1848,2859,2022-06-27 9:36,authorization,consult_payment,49,0
1850,3377,2022-06-15 15:51,authorization,consult_payment,49,0
1851,437,2022-06-17 18:53,authorization,consult_payment,199,0
1852,498,2022-06-17 20:48,capture,consult_payment,49,0
1853,3253,2022-06-20 16:30,authorization,consult_payment,49,0
1854,611,2022-06-20 16:38,authorization,consult_payment,49,0
1855,1817,2022-06-21 15:35,capture,consult_payment,49,0
1856,4151,2022-06-23 15:27,authorization,consult_payment,49,0
1857,4199,2022-06-24 14:29,authorization,consult_payment,49,0
1859,1238,2022-06-24 23:27,authorization,consult_payment,49,0
1860,2026,2022-06-25 15:22,authorization,consult_payment,79,0
1861,4284,2022-06-26 17:14,authorization,consult_payment,79,0
1863,2120,2022-06-27 13:57,authorization,consult_payment,180,0
1864,4061,2022-06-29 8:33,authorization,consult_payment,49,0
1865,2973,2022-06-29 17:36,authorization,consult_payment,49,0
1866,3245,2022-06-20 15:03,capture,consult_payment,49,0
1867,1957,2022-06-24 6:37,authorization,consult_payment,99,0
1868,1994,2022-06-24 20:50,authorization,consult_payment,49,0
1869,1307,2022-06-26 16:13,capture,consult_payment,199,0
1870,3004,2022-06-15 16:21,authorization,consult_payment,49,0
1871,2249,2022-06-16 9:32,authorization,consult_payment,49,0
1872,3408,2022-06-16 10:29,capture,consult_payment,49,0
1873,1533,2022-06-16 13:16,authorization,consult_payment,49,0
1874,62,2022-06-16 14:27,authorization,consult_payment,49,0
1877,3901,2022-06-26 9:54,capture,consult_payment,79,0
1878,1346,2022-06-27 12:23,authorization,consult_payment,49,0
1879,2872,2022-06-27 13:40,authorization,consult_payment,49,0
1880,2840,2022-06-27 15:33,capture,consult_payment,199,0
1881,993,2022-06-27 16:36,authorization,consult_payment,49,0
1882,4021,2022-06-28 11:13,authorization,consult_payment,49,0
1883,432,2022-06-16 15:55,authorization,consult_payment,49,0
1884,3514,2022-06-18 14:03,capture,consult_payment,79,0
1885,4147,2022-06-23 14:29,authorization,consult_payment,49,0
1886,913,2022-06-26 11:44,authorization,consult_payment,79,0
1887,986,2022-06-27 15:23,authorization,consult_payment,49,0
1888,2906,2022-06-28 9:38,authorization,consult_payment,39,0
1889,1396,2022-06-28 10:17,authorization,consult_payment,49,0
1890,4086,2022-06-29 17:22,authorization,consult_payment,49,0
1892,662,2022-06-21 8:35,authorization,consult_payment,49,0
1894,4192,2022-06-24 12:34,authorization,consult_payment,49,0
1895,2892,2022-06-27 20:01,capture,consult_payment,49,0
1896,296,2022-06-21 8:44,authorization,consult_payment,49,0
1897,1158,2022-06-24 5:06,capture,consult_payment,49,0
1898,2754,2022-06-24 16:48,authorization,consult_payment,49,0
1899,2840,2022-06-27 13:54,authorization,consult_payment,199,0
1900,1030,2022-06-28 12:57,authorization,consult_payment,49,0
1901,661,2022-06-30 9:13,capture,consult_payment,49,0
1902,601,2022-06-20 8:54,capture,consult_payment,49,0
1903,260,2022-06-20 13:58,authorization,consult_payment,49,0
1904,2567,2022-06-21 17:34,authorization,consult_payment,49,0
1905,1216,2022-06-24 14:37,authorization,consult_payment,49,0
1906,1562,2022-06-16 20:57,capture,consult_payment,49,0
1907,496,2022-06-17 19:42,authorization,consult_payment,49,0
1908,551,2022-06-18 21:46,capture,consult_payment,79,0
1909,2429,2022-06-19 12:14,authorization,consult_payment,79,0
1910,3246,2022-06-20 14:40,authorization,consult_payment,49,0
1911,3717,2022-06-22 10:34,capture,consult_payment,49,0
1912,1157,2022-06-23 12:40,authorization,consult_payment,49,0
1913,1936,2022-06-23 15:48,authorization,consult_payment,49,0
1914,2872,2022-06-27 14:11,capture,consult_payment,49,0
1915,4376,2022-06-28 13:03,capture,consult_payment,49,0
1916,1030,2022-06-28 13:12,capture,consult_payment,49,0
1917,4426,2022-06-29 18:25,authorization,consult_payment,49,0
1919,557,2022-06-19 6:38,capture,consult_payment,99,0
1921,3689,2022-06-21 15:58,authorization,consult_payment,49,0
1922,2661,2022-06-22 18:31,authorization,consult_payment,49,0
1923,1933,2022-06-23 15:38,capture,consult_payment,49,0
1924,1947,2022-06-24 9:13,capture,consult_payment,49,49
1925,1835,2022-06-24 10:39,capture,consult_payment,49,0
1927,1265,2022-06-25 16:06,authorization,consult_payment,79,0
1928,2853,2022-06-27 9:22,capture,consult_payment,49,0
1929,4323,2022-06-27 14:16,capture,consult_payment,49,0
1930,996,2022-06-27 17:28,capture,consult_payment,49,0
1931,1025,2022-06-28 15:59,capture,consult_payment,39,0
1932,2955,2022-06-29 12:16,authorization,consult_payment,49,0
1934,1497,2022-06-15 16:19,authorization,consult_payment,180,0
1935,3402,2022-06-16 8:59,authorization,consult_payment,49,0
1936,3026,2022-06-16 10:57,capture,consult_payment,49,0
1937,457,2022-06-17 14:31,authorization,consult_payment,49,0
1938,136,2022-06-17 17:37,capture,consult_payment,49,0
1939,3184,2022-06-18 21:50,authorization,consult_payment,79,0
1940,1685,2022-06-19 7:22,authorization,consult_payment,79,0
1941,760,2022-06-23 0:06,capture,consult_payment,49,0
1942,2679,2022-06-23 9:16,authorization,consult_payment,49,0
1943,4125,2022-06-23 10:59,authorization,consult_payment,49,0
1944,1198,2022-06-24 10:27,capture,consult_payment,49,49
1945,4207,2022-06-24 18:55,capture,consult_payment,49,0
1946,4291,2022-06-26 20:32,authorization,consult_payment,79,0
1947,2831,2022-06-27 16:54,capture,consult_payment,199,0
1948,2168,2022-06-28 12:04,capture,consult_payment,49,0
1949,4101,2022-06-30 8:49,capture,consult_payment,199,0
1950,1591,2022-06-17 11:52,authorization,consult_payment,49,0
1951,2387,2022-06-18 14:14,capture,consult_payment,199,0
1952,3177,2022-06-18 19:24,capture,consult_payment,79,0
1953,198,2022-06-19 10:29,authorization,consult_payment,79,0
1954,2500,2022-06-20 16:11,authorization,consult_payment,49,0
1955,2525,2022-06-21 7:42,authorization,consult_payment,49,0
1956,299,2022-06-21 12:36,authorization,consult_payment,49,0
1957,3305,2022-06-21 15:18,authorization,consult_payment,49,0
1958,1841,2022-06-22 6:07,authorization,consult_payment,199,0
1960,781,2022-06-23 14:17,capture,consult_payment,49,0
1961,1201,2022-06-24 11:19,authorization,consult_payment,49,0
1962,2810,2022-06-26 8:12,authorization,consult_payment,79,0
1963,2853,2022-06-27 8:55,authorization,consult_payment,49,0
1964,1025,2022-06-28 14:41,authorization,consult_payment,39,0
1965,2588,2022-06-29 12:29,authorization,consult_payment,49,0
1966,2609,2022-06-29 19:57,authorization,consult_payment,49,0
1967,105,2022-06-17 11:31,capture,consult_payment,49,0
1968,1914,2022-06-23 11:26,capture,consult_payment,199,0
1969,4125,2022-06-23 12:01,capture,consult_payment,49,0
1971,1172,2022-06-23 16:24,authorization,consult_payment,49,0
1972,2770,2022-06-24 22:10,authorization,consult_payment,49,0
1973,906,2022-06-26 9:06,capture,consult_payment,79,0
1974,2886,2022-06-27 19:03,capture,consult_payment,49,0
1975,2186,2022-06-28 18:13,capture,consult_payment,49,0
1976,2241,2022-06-15 21:38,capture,consult_payment,49,0
1977,492,2022-06-17 18:55,authorization,consult_payment,49,0
1978,524,2022-06-18 10:24,authorization,consult_payment,79,0
1979,2414,2022-06-18 21:41,capture,consult_payment,79,0
1980,3562,2022-06-19 17:48,authorization,consult_payment,79,0
1981,2500,2022-06-20 16:47,capture,consult_payment,49,0
1982,292,2022-06-21 7:03,capture,consult_payment,199,0
1984,4215,2022-06-25 3:10,authorization,consult_payment,99,0
1985,2807,2022-06-26 7:23,authorization,consult_payment,79,0
1986,2066,2022-06-26 16:53,authorization,consult_payment,79,0
1987,4323,2022-06-27 13:56,authorization,consult_payment,49,0
1988,2831,2022-06-27 16:30,authorization,consult_payment,199,0
1989,1441,2022-06-29 12:21,capture,consult_payment,49,0
1990,4091,2022-06-29 19:56,capture,consult_payment,49,0
1992,388,2022-06-15 17:40,authorization,consult_payment,49,0
1993,3037,2022-06-16 12:50,authorization,consult_payment,49,0
1994,139,2022-06-17 18:05,authorization,consult_payment,49,0
1995,2401,2022-06-18 15:56,authorization,consult_payment,79,0
1996,2401,2022-06-18 16:08,capture,consult_payment,79,0
1997,248,2022-06-20 11:21,authorization,consult_payment,49,0
1998,266,2022-06-20 15:04,capture,consult_payment,120,0
1999,2530,2022-06-21 8:38,capture,consult_payment,49,0
2000,2661,2022-06-22 19:11,capture,consult_payment,49,0
2001,1295,2022-06-26 11:40,authorization,consult_payment,79,0
2002,4329,2022-06-27 13:32,authorization,consult_payment,49,0
2003,4358,2022-06-27 23:25,capture,consult_payment,49,0
2004,2955,2022-06-29 12:33,capture,consult_payment,49,0
2005,4101,2022-06-30 8:25,authorization,consult_payment,199,0
2006,3654,2022-06-21 8:55,authorization,consult_payment,199,0
2007,1905,2022-06-25 12:17,capture,consult_payment,220,0
2008,3919,2022-06-26 15:28,authorization,consult_payment,79,0
2009,1351,2022-06-27 13:37,capture,consult_payment,49,0
2010,3991,2022-06-27 19:05,capture,consult_payment,199,0
2011,1023,2022-06-28 10:15,authorization,consult_payment,180,0
2012,4437,2022-06-29 23:08,capture,consult_payment,49,0
2013,3082,2022-06-17 8:35,authorization,consult_payment,49,0
2014,1661,2022-06-18 16:59,authorization,consult_payment,79,0
2015,2416,2022-06-18 23:00,authorization,consult_payment,79,0
2016,2529,2022-06-21 8:30,capture,consult_payment,49,0
2017,2564,2022-06-21 17:07,capture,consult_payment,49,0
2018,1219,2022-06-24 16:01,capture,consult_payment,49,0
2019,892,2022-06-25 20:02,authorization,consult_payment,199,0
2020,3898,2022-06-26 9:10,authorization,consult_payment,199,0
2021,1375,2022-06-27 19:07,authorization,consult_payment,49,0
2022,436,2022-06-16 17:29,authorization,consult_payment,49,0
2024,1978,2022-06-24 14:52,capture,consult_payment,199,0
2025,2347,2022-06-17 18:00,authorization,consult_payment,49,0
2026,1896,2022-06-22 22:17,authorization,consult_payment,49,0
2027,779,2022-06-23 12:49,authorization,consult_payment,49,0
2028,779,2022-06-23 13:17,capture,consult_payment,49,0
2029,1935,2022-06-23 15:53,authorization,consult_payment,49,0
2030,416,2022-06-16 11:12,capture,consult_payment,49,0
2031,1557,2022-06-16 19:50,authorization,consult_payment,49,0
2032,440,2022-06-17 21:54,capture,consult_payment,79,0
2033,3604,2022-06-20 12:11,authorization,consult_payment,49,0
2034,767,2022-06-23 9:57,authorization,consult_payment,49,0
2035,1179,2022-06-23 19:35,authorization,consult_payment,49,0
2036,2045,2022-06-26 11:34,capture,consult_payment,79,0
2037,2859,2022-06-27 10:04,capture,consult_payment,49,0
2038,403,2022-06-16 0:23,authorization,consult_payment,99,0
2040,506,2022-06-18 17:57,capture,consult_payment,180,0
